STAZIONE,DATA,LOCALITA,RICATTURA,ORA,ANELLO,EURING,ALA_1,PESO,ALA_2,ETA,SESSO,GRASSO,MUSCOLO,EFFORT,CATCH
Ponza,20240404,1,0,17, 80A2631,11220,0,135,590,5,2,2,2,,1
Ponza,20240404,1,0,17, 80A2632,13490,0,124,640,6,1,1,2,,1
Ponza,20240404,1,0,17, 80A2633,13490,0,104,605,6,1,0,2,,1
Ponza,20240404,1,0,17, 80A2634,13490,0,110,590,5,1,1,2,,1
Ponza,20240404,1,0,18, 80A2635,12750,0,140,545,6,1,4,2,,1
Ponza,20240404,1,0,18,  77J290,12651,0,96,480,5,1,2,2,,1
Ponza,20240404,1,0,18,  77J291,12651,0,86,465,5,1,2,2,,1
Ponza,20240404,1,0,19,  77J292,13120,0,90,540,4,0,2,1,,1
Ponza,20240404,1,0,19, 80A2636,11220,0,150,600,6,2,2,2,,1
Ponza,20240404,1,0,19, 80A2637,9920,0,186,940,4,1,2,2,,1
Ponza,20240404,1,0,19, 80A2638,9920,0,195,995,4,1,3,2,,1
Ponza,20240404,1,0,19, 80A2639,10010,0,199,840,4,0,3,2,,1
Ponza,20240404,1,0,19, 80A2640,10010,0,177,830,4,0,3,2,,1
Ponza,20240404,1,0,20, 80A2641,10990,0,139,540,5,0,0,2,,1
Ponza,20240404,1,0,20,  77J293,13120,0,90,540,4,0,1,2,,1
Ponza,20240404,1,0,20,  77J294,13120,0,87,545,4,0,1,2,,1
Ponza,20240404,1,0,20,  77J295,13120,0,80,540,4,0,0,2,,1
Ponza,20240405,1,0,6,  77J296,12651,0,82,450,5,2,0,2,,1
Ponza,20240405,1,0,6,  77J297,12651,0,90,460,5,1,2,2,,1
Ponza,20240405,1,0,6,  77J298,16540,0,104,555,5,1,2,2,,1
Ponza,20240405,1,0,6, 80A2642,13490,0,121,630,6,1,1,1,,1
Ponza,20240405,1,0,6, 80A2643,10990,0,159,545,5,0,2,2,,1
Ponza,20240405,1,0,7,  77J299,13120,0,90,540,4,0,2,2,,1
Ponza,20240405,1,0,7,  77J300,13120,0,96,540,4,0,3,2,,1
Ponza,20240405,1,0,7,  77J301,13120,0,83,550,4,0,0,2,,1
Ponza,20240405,1,0,7,  77J302,12651,0,96,555,5,1,1,2,,1
Ponza,20240405,1,0,7,  77J303,12651,0,102,460,5,1,2,2,,1
Ponza,20240405,1,0,7,  77J304,12651,0,96,460,5,1,2,2,,1
Ponza,20240405,1,0,8,  77J305,12651,0,90,470,5,2,2,2,,1
Ponza,20240405,1,0,8,  77J306,12651,0,84,430,5,1,0,2,,1
Ponza,20240405,1,0,8,  77J307,12651,0,91,460,5,1,2,2,,1
Ponza,20240405,1,0,8,  77J308,12651,0,89,480,5,1,2,2,,1
Ponza,20240405,1,0,8,  77J309,12651,0,79,450,5,1,0,2,,1
Ponza,20240405,1,0,8,  77J310,13120,0,84,520,4,0,2,2,,1
Ponza,20240405,1,0,8,  77J311,13120,0,80,520,4,0,0,2,,1
Ponza,20240405,1,0,8, LJ83201,12770,0,232,575,6,1,5,3,,1
Ponza,20240405,1,0,8, LJ83202,12770,0,154,585,5,2,0,2,,1
Ponza,20240405,1,0,8, LJ83203,10090,0,230,720,6,0,2,2,,1
Ponza,20240405,1,0,8, LJ83204,15912,0,289,600,4,1,2,2,,1
Ponza,20240405,1,0,9, LJ83205,12770,0,207,590,5,1,5,2,,1
Ponza,20240405,1,0,9, LJ83206,12770,0,187,580,5,1,5,3,,1
Ponza,20240405,1,0,8, 80A2644,13490,0,105,600,5,1,0,2,,1
Ponza,20240405,1,0,9,  77J312,13120,0,101,575,4,0,2,2,,1
Ponza,20240405,1,0,9,  U79562,7240,2280,886,0,6,1,,1,,1
Ponza,20240405,1,0,10,  77J313,13110,0,74,470,5,0,0,2,,1
Ponza,20240405,1,0,10,  77J314,13110,0,80,445,5,0,3,2,,1
Ponza,20240405,1,0,10,  77J315,13120,0,86,520,4,0,2,2,,1
Ponza,20240405,1,0,11,  77J316,12655,0,78,430,5,2,2,2,,1
Ponza,20240405,1,0,11,  77J317,13120,0,100,540,4,0,4,2,,1
Ponza,20240405,1,0,11,  77J318,13120,0,79,500,4,0,2,2,,1
Ponza,20240405,1,0,11,  77J319,13120,0,88,550,4,0,4,2,,1
Ponza,20240405,1,0,11,  77J320,13120,0,85,545,4,0,1,2,,1
Ponza,20240405,1,0,11, 80A2645,11220,0,143,620,6,1,3,2,,1
Ponza,20240405,1,0,11, 80A2646,13490,0,113,635,6,1,1,2,,1
Ponza,20240405,1,0,12, Z529078,12000,0,658,890,5,0,3,2,,1
Ponza,20240405,1,0,12,  77J321,13120,0,110,540,4,0,4,2,,1
Ponza,20240405,1,0,12,  77J322,13120,0,87,540,4,0,2,2,,1
Ponza,20240405,1,0,12,  77J323,13120,0,75,540,4,0,3,2,,1
Ponza,20240405,1,0,12,  77J324,13120,0,100,510,4,0,4,2,,1
Ponza,20240405,1,0,12,  77J325,13110,0,70,440,5,0,3,3,,1
Ponza,20240405,1,0,12,  77J326,16400,0,107,560,5,1,1,2,,1
Ponza,20240405,1,0,12,  77J327,16400,0,109,520,5,2,2,2,,1
Ponza,20240405,1,0,12, 80A2647,11220,0,129,620,5,2,0,2,,1
Ponza,20240405,1,0,12, 80A2648,13490,0,106,610,5,1,0,2,,1
Ponza,20240405,1,0,13, 80A2649,13490,0,113,625,6,1,1,2,,1
Ponza,20240405,1,0,13, 80A2650,10990,0,150,510,5,0,3,2,,1
Ponza,20240405,1,0,13, 80A2651,10990,0,142,540,5,0,2,2,,1
Ponza,20240405,1,0,13, 80A2652,12750,0,126,590,5,1,3,2,,1
Ponza,20240405,1,0,13, 80A2653,12750,0,130,540,5,1,2,2,,1
Ponza,20240405,1,0,13,  77J328,12651,0,83,475,6,2,2,2,,1
Ponza,20240405,1,0,13,  77J329,12651,0,100,460,5,2,5,3,,1
Ponza,20240405,1,0,13,  77J330,13120,0,93,520,4,0,4,2,,1
Ponza,20240405,1,0,13,  77J331,13120,0,85,510,4,0,5,2,,1
Ponza,20240405,1,0,13,  77J332,13120,0,88,540,4,0,4,2,,1
Ponza,20240405,1,0,14,  77J333,13110,0,69,430,5,0,4,2,,1
Ponza,20240405,1,0,14, 80A2654,11220,0,128,610,5,1,2,2,,1
Ponza,20240405,1,0,14,  77J334,12651,0,83,435,5,1,2,2,,1
Ponza,20240405,1,0,14,  77J335,12651,0,115,490,5,1,2,2,,1
Ponza,20240405,1,0,14,  77J336,12651,0,80,445,5,1,2,2,,1
Ponza,20240405,1,0,14,  77J337,12651,0,86,440,5,1,2,2,,1
Ponza,20240405,1,0,14,  77J338,13120,0,90,520,4,0,3,2,,1
Ponza,20240405,1,0,14,  77J339,13120,0,81,540,4,0,2,2,,1
Ponza,20240405,1,0,14,  77J340,13120,0,80,515,4,0,1,2,,1
Ponza,20240405,1,0,14,  77J341,13120,0,86,570,4,0,1,2,,1
Ponza,20240405,1,0,15,  77J342,13120,0,87,540,4,0,2,2,,1
Ponza,20240405,1,0,15,  77J343,13120,0,88,540,4,0,2,2,,1
Ponza,20240405,1,0,15,  77J344,13120,0,104,545,4,0,5,2,,1
Ponza,20240405,1,0,15,  77J345,13120,0,88,545,4,0,2,2,,1
Ponza,20240405,1,0,15, LJ83207,10090,0,158,695,5,0,0,1,,1
Ponza,20240405,1,0,15, LJ83208,15912,0,254,590,4,1,2,2,,1
Ponza,20240405,1,0,15, 80A2655,10990,0,161,550,5,0,4,2,,1
Ponza,20240405,1,0,16, 80A2656,11220,0,142,600,5,2,2,2,,1
Ponza,20240405,1,0,16, 80A2657,11480,0,169,740,6,1,1,1,,1
Ponza,20240405,1,0,16, 80A2658,9920,0,166,980,4,0,2,2,,1
Ponza,20240405,1,0,16, 80A2659,11220,0,139,630,6,2,3,2,,1
Ponza,20240405,1,0,16, LJ83209,11460,0,230,755,6,1,2,2,,1
Ponza,20240405,1,0,16, LJ83210,10090,0,207,690,6,0,2,2,,1
Ponza,20240405,1,0,18, LJ83211,11460,0,192,695,5,1,0,2,,1
Ponza,20240405,1,0,17,  77J351,12651,0,102,490,5,2,4,2,,1
Ponza,20240405,1,0,17,  77J352,13120,0,86,540,4,0,2,2,,1
Ponza,20240405,1,0,18,  77J354,13120,0,92,520,4,0,4,2,,1
Ponza,20240405,1,0,18,  77J355,13120,0,97,540,4,0,2,2,,1
Ponza,20240405,1,0,18,  77J356,13120,0,100,525,4,0,4,2,,1
Ponza,20240405,1,0,19,  77J357,13080,0,82,610,4,0,2,2,,1
Ponza,20240405,1,0,19,  77J358,13120,0,93,530,4,0,4,2,,1
Ponza,20240405,1,0,19, LJ83212,15912,0,273,570,4,2,3,2,,1
Ponza,20240405,1,0,19, LJ83213,11460,0,214,700,5,2,2,2,,1
Ponza,20240405,1,0,19, LJ83214,12770,0,162,550,5,2,2,2,,1
Ponza,20240405,1,0,19, LJ83215,11460,0,228,710,6,1,2,2,,1
Ponza,20240405,1,0,19, LJ83216,11460,0,226,700,6,2,4,2,,1
Ponza,20240405,1,0,19, LJ83217,10090,0,169,700,5,0,0,1,,1
Ponza,20240405,1,0,19, 80A2660,11370,0,157,550,5,1,3,2,,1
Ponza,20240405,1,0,19, 80A2661,12750,0,130,550,5,1,2,2,,1
Ponza,20240405,1,0,19, 80A2662,11480,0,170,700,5,1,2,1,,1
Ponza,20240405,1,0,20, 80A2663,11220,0,124,600,5,2,2,2,,1
Ponza,20240405,1,0,20, LJ83218,10090,0,185,680,6,0,0,1,,1
Ponza,20240405,1,0,20,  77J359,13120,0,79,540,4,0,0,2,,1
Ponza,20240405,1,0,16,  77J346,13120,0,100,550,4,0,2,2,,1
Ponza,20240405,1,0,16,  77J347,13120,0,103,530,4,0,3,2,,1
Ponza,20240405,1,0,16,  77J348,13120,0,89,520,4,0,3,2,,1
Ponza,20240405,1,0,16,  77J349,13120,0,87,510,4,0,3,2,,1
Ponza,20240405,1,0,16,  77J350,12651,0,100,450,5,1,2,2,,1
Ponza,20240405,1,0,17,  77J353,13110,0,70,450,5,0,4,2,,1
Ponza,20240406,1,0,6,  77J360,12651,0,95,440,5,1,2,2,,1
Ponza,20240406,1,0,6,  77J361,13080,0,76,590,4,0,1,1,,1
Ponza,20240406,1,0,6, LJ83219,10090,0,177,710,6,0,0,1,,1
Ponza,20240406,1,0,6, LJ83220,12770,0,221,560,5,2,5,2,,1
Ponza,20240406,1,0,7, LJ83221,12770,0,220,590,6,2,6,3,,1
Ponza,20240406,1,0,7, LJ83222,12770,0,238,580,6,1,6,3,,1
Ponza,20240406,1,0,7, LJ83223,11460,0,208,710,6,2,3,2,,1
Ponza,20240406,1,0,7, LJ83224,12770,0,188,570,5,1,2,2,,1
Ponza,20240406,1,0,7, LJ83225,10090,0,149,680,5,0,1,1,,1
Ponza,20240406,1,0,7,  77J362,12651,0,83,480,5,2,2,2,,1
Ponza,20240406,1,0,7,  77J363,12651,0,88,460,6,2,0,2,,1
Ponza,20240406,1,0,7,  77J364,12651,0,73,445,5,2,0,2,,1
Ponza,20240406,1,0,7,  77J365,12651,0,88,440,5,2,0,2,,1
Ponza,20240406,1,0,7,  77J366,12651,0,86,450,5,1,2,2,,1
Ponza,20240406,1,0,7,  77J367,13110,0,60,420,5,0,1,2,,1
Ponza,20240406,1,0,7,  77J368,13110,0,69,460,5,0,2,2,,1
Ponza,20240406,1,0,7,  77J369,13110,0,57,430,5,0,0,2,,1
Ponza,20240406,1,0,7,  77J370,13120,0,105,550,4,0,3,2,,1
Ponza,20240406,1,0,7,  77J371,13120,0,88,550,4,0,2,2,,1
Ponza,20240406,1,0,7,  77J372,13110,0,61,440,5,0,2,2,,1
Ponza,20240406,1,0,7, 80A2664,11062,0,162,580,6,1,2,2,,1
Ponza,20240406,1,0,8, Z529079,12000,0,652,900,5,0,2,2,,1
Ponza,20240406,1,0,8, Z529080,12000,0,709,880,5,0,3,2,,1
Ponza,20240406,1,0,8, LJ83226,11460,0,231,725,6,1,3,2,,1
Ponza,20240406,1,0,8,  77J373,12651,0,83,455,5,1,1,2,,1
Ponza,20240406,1,0,8,  77J374,12651,0,86,445,5,1,2,2,,1
Ponza,20240406,1,0,8,  77J375,12651,0,81,450,5,1,0,2,,1
Ponza,20240406,1,0,8,  77J376,13080,0,76,590,4,0,0,1,,1
Ponza,20240406,1,0,8,  77J377,13110,0,66,440,5,0,2,2,,1
Ponza,20240406,1,0,8,  77J378,13120,0,79,540,4,0,1,2,,1
Ponza,20240406,1,0,8,  77J379,12651,0,157,480,5,1,3,2,,1
Ponza,20240406,1,0,8, 80A2665,12670,0,112,440,5,2,1,2,,1
Ponza,20240406,1,0,8, 80A2666,11220,0,142,630,5,1,2,2,,1
Ponza,20240406,1,0,8, 80A2667,9920,0,177,950,4,2,3,2,,1
Ponza,20240406,1,0,8, 80A2668,12750,0,168,570,6,1,5,2,,1
Ponza,20240406,1,0,9, 80A2669,12750,0,127,580,6,1,2,2,,1
Ponza,20240406,1,0,9, 80A2670,11220,0,159,605,5,2,3,2,,1
Ponza,20240406,1,0,9, 80A2671,13490,0,131,620,6,2,2,2,,1
Ponza,20240406,1,0,9,  77J380,12655,0,96,490,6,2,3,2,,1
Ponza,20240406,1,0,9,  77J381,12651,0,89,465,6,1,2,2,,1
Ponza,20240406,1,0,9,  77J382,12651,0,94,440,5,2,3,2,,1
Ponza,20240406,1,0,9,  77J383,12651,0,87,470,5,1,0,2,,1
Ponza,20240406,1,0,9,  77J384,12651,0,95,480,5,2,0,2,,1
Ponza,20240406,1,0,9,  77J385,12651,0,82,445,5,1,1,2,,1
Ponza,20240406,1,0,9,  77J386,13110,0,61,465,5,0,0,2,,1
Ponza,20240406,1,0,9,  77J387,13120,0,88,530,4,0,3,2,,1
Ponza,20240406,1,0,9, LJ83227,12770,0,158,550,5,2,0,2,,1
Ponza,20240406,1,0,10, 80A2672,13480,0,107,610,6,1,0,1,,1
Ponza,20240406,1,0,10, 80A2673,12750,0,135,580,6,1,3,2,,1
Ponza,20240406,1,0,10, 80A2674,12750,0,145,555,5,2,3,2,,1
Ponza,20240406,1,0,10, 80A2675,12651,0,95,440,5,1,4,2,,1
Ponza,20240406,1,0,10, LJ83228,10090,0,164,700,5,0,0,1,,1
Ponza,20240406,1,0,10,  77J388,12651,0,80,440,5,2,0,2,,1
Ponza,20240406,1,0,10,  77J389,12651,0,88,460,6,2,1,2,,1
Ponza,20240406,1,0,10,  77J390,12651,0,85,455,5,2,0,2,,1
Ponza,20240406,1,0,10,  77J391,13120,0,85,530,4,0,2,2,,1
Ponza,20240406,1,0,10,  77J392,13120,0,69,480,4,0,2,2,,1
Ponza,20240406,1,0,10,  77J393,13120,0,98,555,4,0,4,2,,1
Ponza,20240406,1,0,10,  77J394,13110,0,70,440,5,0,3,2,,1
Ponza,20240406,1,0,10,  77J395,13120,0,78,540,4,0,1,2,,1
Ponza,20240406,1,0,10,  77J396,13120,0,78,540,4,0,0,2,,1
Ponza,20240406,1,0,11,  77J397,12651,0,112,480,5,1,5,3,,1
Ponza,20240406,1,0,11,  77J398,12651,0,100,485,5,1,4,2,,1
Ponza,20240406,1,0,11,  77J399,12651,0,91,475,5,2,1,2,,1
Ponza,20240406,1,0,11,  77J400,12651,0,98,490,5,2,2,2,,1
Ponza,20240406,1,0,11,  77J401,13080,0,74,600,4,0,0,0,,1
Ponza,20240406,1,0,11,  77J402,13080,0,81,600,4,0,1,1,,1
Ponza,20240406,1,0,11,  77J403,13120,0,85,510,4,0,3,2,,1
Ponza,20240406,1,0,11,  77J404,13080,0,82,600,4,0,1,1,,1
Ponza,20240406,1,0,11, LJ83229,11460,0,233,750,6,1,2,2,,1
Ponza,20240406,1,0,11, 80A2676,13480,0,113,650,6,1,1,2,,1
Ponza,20240406,1,0,11, 80A2677,13490,0,121,600,5,1,2,2,,1
Ponza,20240406,1,0,11, 80A2678,12750,0,122,540,6,2,2,1,,1
Ponza,20240406,1,0,11, 80A2679,12750,0,138,570,6,1,3,2,,1
Ponza,20240406,1,0,11, 80A2680,12750,0,150,545,6,1,2,2,,1
Ponza,20240406,1,0,11, 80A2681,12750,0,118,550,6,2,0,1,,1
Ponza,20240406,1,0,11,  77J405,12651,0,835,475,5,2,0,2,,1
Ponza,20240406,1,0,12,  77J406,12655,0,108,480,6,2,1,2,,1
Ponza,20240406,1,0,12,  77J407,12655,0,93,455,5,1,0,2,,1
Ponza,20240406,1,0,12,  77J408,12651,0,96,445,5,2,1,2,,1
Ponza,20240406,1,0,12,  77J409,12651,0,103,480,6,2,1,2,,1
Ponza,20240406,1,0,12,  77J410,12651,0,105,490,6,1,1,2,,1
Ponza,20240406,1,0,12,  77J411,12651,0,113,490,5,1,2,2,,1
Ponza,20240406,1,0,12,  77J412,12651,0,114,490,5,1,3,2,,1
Ponza,20240406,1,0,12,  77J413,12651,0,91,440,5,2,2,2,,1
Ponza,20240406,1,0,12,  77J414,12651,0,90,440,5,2,1,2,,1
Ponza,20240406,1,0,12,  77J415,13080,0,90,620,4,0,0,1,,1
Ponza,20240406,1,0,12,  77J416,13120,0,100,530,4,0,4,2,,1
Ponza,20240406,1,0,12,  77J417,13120,0,92,500,4,0,4,2,,1
Ponza,20240406,1,0,12,  77J418,13080,0,89,600,4,0,2,1,,1
Ponza,20240406,1,0,12,  77J419,13120,0,91,550,4,0,2,2,,1
Ponza,20240406,1,0,12,  77J420,13080,0,80,630,4,0,0,1,,1
Ponza,20240406,1,0,12, 80A2682,11220,0,140,650,5,1,1,2,,1
Ponza,20240406,1,0,12, 80A2683,11220,0,145,600,6,1,3,2,,1
Ponza,20240406,1,0,12, 80A2684,11220,0,159,625,5,1,2,2,,1
Ponza,20240406,1,0,12, 80A2685,12750,0,157,595,6,2,2,2,,1
Ponza,20240406,1,0,12, 80A2686,12750,0,129,540,5,1,2,2,,1
Ponza,20240406,1,0,12, 80A2687,12750,0,151,590,5,1,3,2,,1
Ponza,20240406,1,0,12, 80A2688,13490,0,125,630,6,1,0,2,,1
Ponza,20240406,1,0,12, 80A2689,10990,0,155,530,5,0,2,1,,1
Ponza,20240406,1,0,12, 80A2690,10990,0,147,520,5,0,1,2,,1
Ponza,20240406,1,0,12, 80A2691,13480,0,118,660,6,2,0,1,,1
Ponza,20240406,1,0,12, 80A2692,13480,0,123,600,6,2,0,1,,1
Ponza,20240406,1,0,12, LJ83230,12770,0,217,590,5,2,6,3,,1
Ponza,20240406,1,0,13, LJ83231,11460,0,218,710,5,2,3,2,,1
Ponza,20240406,1,0,13, 80A2693,12750,0,139,555,5,1,2,2,,1
Ponza,20240406,1,0,13,  77J421,12650,0,106,490,5,1,3,2,,1
Ponza,20240406,1,0,13,  77J422,12651,0,95,460,5,1,0,2,,1
Ponza,20240406,1,0,13,  77J423,12651,0,96,450,5,1,3,3,,1
Ponza,20240406,1,0,13,  77J424,12651,0,85,446,5,1,1,2,,1
Ponza,20240406,1,0,13,  77J425,13080,0,80,590,4,0,0,1,,1
Ponza,20240406,1,0,13,  77J426,13120,0,91,520,4,0,3,2,,1
Ponza,20240406,1,0,13,  77J427,13120,0,91,550,4,0,2,2,,1
Ponza,20240406,1,0,13,  77J428,13120,0,92,530,4,0,4,2,,1
Ponza,20240406,1,0,13,  77J429,13120,0,84,535,4,0,2,2,,1
Ponza,20240406,1,0,13,  77J430,13110,0,75,470,5,0,2,2,,1
Ponza,20240406,1,0,13, 80A2694,13480,0,109,650,6,1,0,1,,1
Ponza,20240406,1,0,13, 80A2695,13480,0,105,650,6,1,0,2,,1
Ponza,20240406,1,0,13, 80A2696,13480,0,118,640,6,1,1,2,,1
Ponza,20240406,1,0,13, 80A2697,13480,0,109,640,6,1,0,1,,1
Ponza,20240406,1,0,13,  77J431,12651,0,97,460,6,2,0,2,,1
Ponza,20240406,1,0,14,  77J432,12651,0,98,490,6,2,3,2,,1
Ponza,20240406,1,0,14,  77J433,13120,0,79,510,4,0,1,2,,1
Ponza,20240406,1,0,14,  77J434,13120,0,87,525,4,0,4,2,,1
Ponza,20240406,1,0,14, 80A2698,13490,0,118,620,6,1,3,2,,1
Ponza,20240406,1,0,14, 80A2699,13480,0,102,610,6,2,0,1,,1
Ponza,20240406,1,0,14, 80A2700,13490,0,100,625,6,1,0,1,,1
Ponza,20240406,1,0,14, 80A2701,13480,0,101,610,6,2,0,0,,1
Ponza,20240406,1,0,14, 80A2702,11220,0,161,580,5,2,3,2,,1
Ponza,20240406,1,0,14, 80A2703,11220,0,123,590,5,2,0,2,,1
Ponza,20240406,1,0,14, 80A2704,12750,0,125,570,5,1,0,1,,1
Ponza,20240406,1,0,14, 80A2705,12750,0,161,545,5,1,3,2,,1
Ponza,20240406,1,0,14, 80A2706,12750,0,125,540,6,1,1,2,,1
Ponza,20240406,1,0,14, 80A2707,12750,0,120,570,5,1,2,2,,1
Ponza,20240406,1,0,14, 80A2708,12750,0,130,560,5,1,2,2,,1
Ponza,20240406,1,0,14, 80A2709,12750,0,152,570,6,1,5,3,,1
Ponza,20240406,1,0,14,  77J435,12651,0,92,470,5,2,1,2,,1
Ponza,20240406,1,0,14, LJ83232,10090,0,182,705,6,0,0,1,,1
Ponza,20240406,1,0,14, SG45386,8460,1510,734,0,6,1,,2,,1
Ponza,20240406,1,0,15,  77J436,12655,0,95,510,6,1,4,2,,1
Ponza,20240406,1,0,15,  77J437,12651,0,73,450,5,2,2,2,,1
Ponza,20240406,1,0,15,  77J438,12651,0,92,455,5,1,4,2,,1
Ponza,20240406,1,0,15,  77J439,13120,0,93,540,4,0,4,2,,1
Ponza,20240406,1,0,15,  77J440,13120,0,77,480,4,0,3,2,,1
Ponza,20240406,1,0,15,  77J441,13080,0,94,640,4,0,1,1,,1
Ponza,20240406,1,0,15,  77J442,13120,0,92,540,4,0,3,2,,1
Ponza,20240406,1,0,15,  77J443,13080,0,86,610,4,0,1,2,,1
Ponza,20240406,1,0,15,  77J444,13120,0,76,525,4,0,2,2,,1
Ponza,20240406,1,0,15,  77J445,13120,0,78,520,4,0,2,2,,1
Ponza,20240406,1,0,15,  77J446,13120,0,78,505,4,0,2,2,,1
Ponza,20240406,1,0,15,  77J447,13120,0,79,520,4,0,2,2,,1
Ponza,20240406,1,0,15,  77J448,13080,0,73,600,4,0,1,1,,1
Ponza,20240406,1,0,15, LJ83233,11460,0,220,705,6,2,2,2,,1
Ponza,20240406,1,0,15, LJ83234,12770,0,174,570,5,2,2,3,,1
Ponza,20240406,1,0,15, LJ83235,11460,0,200,680,6,2,2,2,,1
Ponza,20240406,1,0,15, 80A2710,12750,0,132,535,5,1,2,2,,1
Ponza,20240406,1,0,15, 80A2711,12750,0,138,555,5,1,2,2,,1
Ponza,20240406,1,0,15, 80A2712,13490,0,0,620,6,1,0,1,,1
Ponza,20240406,1,0,15, 80A2713,13480,0,107,630,6,1,0,2,,1
Ponza,20240406,1,0,15, 80A2714,13480,0,96,655,6,1,0,1,,1
Ponza,20240406,1,0,15, 80A2715,13480,0,99,640,6,1,0,1,,1
Ponza,20240406,1,0,15, 80A2716,13480,0,100,630,5,1,0,1,,1
Ponza,20240406,1,0,15, 80A2717,13490,0,100,600,5,1,0,2,,1
Ponza,20240406,1,0,15, 80A2718,13470,0,105,640,6,1,0,1,,1
Ponza,20240406,1,0,15, 80A2719,13490,0,96,620,6,2,0,1,,1
Ponza,20240406,1,0,16, 80A2720,13490,0,103,610,5,1,0,2,,1
Ponza,20240406,1,0,16, 80A2721,13480,0,115,620,6,2,1,1,,1
Ponza,20240406,1,0,16, 80A2722,13480,0,114,640,5,1,1,2,,1
Ponza,20240406,1,0,16, 80A2723,13480,0,109,610,6,2,1,2,,1
Ponza,20240406,1,0,16, 80A2724,11220,0,137,600,5,1,2,2,,1
Ponza,20240406,1,0,16, 80A2725,11220,0,133,615,5,2,2,2,,1
Ponza,20240406,1,0,16, 80A2726,12750,0,124,560,6,1,2,2,,1
Ponza,20240406,1,0,16, 80A2727,9920,0,180,915,4,2,2,2,,1
Ponza,20240406,1,0,16, 80A2728,9920,0,175,940,4,2,3,2,,1
Ponza,20240406,1,0,16,  77J449,13080,0,91,625,4,0,0,1,,1
Ponza,20240406,1,0,16,  77J450,13080,0,82,605,4,0,0,1,,1
Ponza,20240406,1,0,16,  77J451,12651,0,119,480,5,2,5,3,,1
Ponza,20240406,1,0,16,  77J452,12651,0,103,465,5,1,4,2,,1
Ponza,20240406,1,0,16,  77J453,12651,0,98,470,5,2,2,2,,1
Ponza,20240406,1,0,16, LJ83236,11460,0,254,740,6,1,3,2,,1
Ponza,20240406,1,0,16, LJ83237,11460,0,225,675,5,1,3,2,,1
Ponza,20240406,1,0,16, LJ83238,11460,0,234,730,6,1,4,2,,1
Ponza,20240406,1,0,16, 80A2729,11480,0,166,710,6,1,3,2,,1
Ponza,20240406,1,0,17,  77J454,12651,0,104,475,5,2,3,3,,1
Ponza,20240406,1,0,17,  77J455,12651,0,85,450,5,1,0,2,,1
Ponza,20240406,1,0,17,  77J456,12651,0,94,460,5,2,2,2,,1
Ponza,20240406,1,0,17,  77J457,13080,0,76,620,4,0,0,1,,1
Ponza,20240406,1,0,17,  77J458,13080,0,87,600,4,0,2,2,,1
Ponza,20240406,1,0,17,  77J459,13120,0,83,500,4,0,2,2,,1
Ponza,20240406,1,0,17,  77J460,13120,0,98,540,4,0,3,2,,1
Ponza,20240406,1,0,17,  77J461,12651,0,105,500,6,1,2,2,,1
Ponza,20240406,1,0,17, 80A2730,13480,0,107,650,6,1,2,2,,1
Ponza,20240406,1,0,17, 80A2731,12750,0,120,590,5,1,2,2,,1
Ponza,20240406,1,0,17, 80A2732,10110,0,145,590,5,0,0,2,,1
Ponza,20240406,1,0,17, LJ83239,11460,0,246,740,5,2,3,2,,1
Ponza,20240406,1,0,17, LJ83240,11460,0,218,710,5,2,3,2,,1
Ponza,20240406,1,0,17, LJ83241,11460,0,263,720,5,1,3,2,,1
Ponza,20240406,1,0,17, LJ83242,11460,0,219,690,5,2,3,2,,1
Ponza,20240406,1,0,17, LJ83243,11460,0,238,730,6,1,3,2,,1
Ponza,20240406,1,0,17, LJ83244,10090,0,168,660,5,0,0,1,,1
Ponza,20240406,1,0,17, 80A2733,11480,0,178,710,6,1,2,2,,1
Ponza,20240406,1,0,18, LJ83245,11040,0,187,660,6,0,2,2,,1
Ponza,20240406,1,0,18, LJ83246,11460,0,247,740,5,1,0,2,,1
Ponza,20240406,1,0,18, LJ83247,11460,0,0,680,5,2,2,2,,1
Ponza,20240406,1,0,18, LJ83248,11460,0,226,720,5,2,4,2,,1
Ponza,20240406,1,0,18, LJ83249,11460,0,262,730,5,1,3,2,,1
Ponza,20240406,1,0,18, LJ83250,11460,0,225,720,5,2,3,2,,1
Ponza,20240406,1,0,18, LJ83251,11460,0,217,710,5,2,3,2,,1
Ponza,20240406,1,0,18,  77J462,13080,0,85,610,4,0,1,1,,1
Ponza,20240406,1,0,18, 80A2734,13490,0,111,640,6,1,1,1,,1
Ponza,20240406,1,0,18, 80A2735,11220,0,141,610,5,1,2,2,,1
Ponza,20240406,1,0,18, 80A2736,11220,0,147,610,6,1,2,2,,1
Ponza,20240406,1,0,19, 80A2737,11220,0,144,620,6,2,3,2,,1
Ponza,20240406,1,0,19, 80A2738,11220,0,120,580,6,2,3,2,,1
Ponza,20240406,1,0,19, 80A2739,13490,0,100,600,5,1,0,2,,1
Ponza,20240406,1,0,19, 80A2740,13480,0,121,655,6,1,0,2,,1
Ponza,20240406,1,0,19, 80A2741,11370,0,146,560,5,1,3,2,,1
Ponza,20240406,1,0,19, 80A2742,11370,0,159,590,6,1,2,2,,1
Ponza,20240406,1,0,19, 80A2743,10990,0,156,540,6,0,2,2,,1
Ponza,20240406,1,0,19, 80A2744,10990,0,0,530,5,0,4,2,,1
